"gl_magnify_resolve_mode","2       ",,,,,,,,,,,,,,,,,,,,""
"gl_minify_resolve_mode","1       ",,,,,,,,,,,,,,,,,,,,""
"gl_minimize_all_tex","1       ",,,,,,,,,,,,,,,,,,,,""
"gl_minimize_rt_tex","0       ",,,,,,,,,,,,,,,,,,,,""
"gl_minimize_tex_log","0       ",,,,,,,,,,,,,,,,,,,,""
"gl_mtglflush_at_tof","0       ",,,,,,,,,,,,,,,,,,,,""
"gl_nullqueries","0       ",,,,,,,,,,,,,,,,,,,,""
"gl_nvidia_occlusion_workaround","0       ",,,,,,,,,,,,,,,,,,,,""
"gl_paircache_rows_lg2","10      ",,,,,,,,,,,,,,,,,,,,""
"gl_paircache_ways_lg2","5       ",,,,,,,,,,,,,,,,,,,,""
"gl_paircachestats","0       ",,,,,,,,,,,,,,,,,,,,""
"gl_persistent_buffer_max_offset","cmd",,,,,,,,,,,,,,,,,,,,""
"gl_radar7954721_workaround_all","0       ",,,,,,,,,,,,,,,,,,,,""
"gl_radar7954721_workaround_maskval","0       ",,,,,,,,,,,,,,,,,,,,""
"gl_radar7954721_workaround_mixed","1       ",,,,,,,,,,,,,,,,,,,,""
"gl_rt_forcergba","1       ",,,,,,,,,,,,,,,,,,,,""
"gl_shader_compile_time_dump","cmd",,,,,,,,,,,,,,,,,,,,"Dump  stats shader compile time."
"gl_shaderpair_cachelog","0       ",,,,,,,,,,,,,,,,,,,,""
"gl_swapdebug","0       ",,,,,,,,,,,,,,,,,,,,""
"gl_swapinterval","0       ",,,,,,,,,,,,,,,,,,,,""
"gl_swaplimit","0       ",,,,,,,,,,,,,,,,,,,,""
"gl_swaplimit_mt","3       ",,,,,,,,,,,,,,,,,,,,""
"gl_swaptear","1       ",,,,,,,,,,,,,,,,,,,,""
"gl_texlayoutstats","0       ",,,,,,,,,,,,,,,,,,,,""
"gl_texmsaalog","0       ",,,,,,,,,,,,,,,,,,,,""
"glm_literefresh_capslock","0       ",,,,,,,,,,,,,,,,,,,,""
"glm_nullrefresh_capslock","0       ",,,,,,,,,,,,,,,,,,,,""
"global_bans_show","cmd",,,,,,,,,,,,,,,,,,,,""
"global_event_log_enabled","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,"Enables the global event log system"
"global_set","cmd",,,,,,,,,,,,,,,,,,,,"global_set <globalname> <state>: Sets the state of the given env_global (0 = OFF, 1 = ON, 2 = DEAD)."
"glow_outline_effect_enable","1       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,"Enable entity outline glow effects."
"glow_outline_width","1       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,"Width of glow outline effect in screen space."
"god","cmd",,,,,,,,,,,,,,,,,,,,"Toggle. Player becomes invulnerable."
"gods","cmd",,,,,,,,,,,,,,,,,,,,"Toggle. All players become invulnerable."
"gpu_level","1       ",,,,,,,,,,,,,,,,,,,,"GPU Level - Default: High"
"gpu_mem_level","2       ",,,,,,,,,,,,,,,,,,,,"Memory Level - Default: High"
"grab_window","cmd",,,,,,,,,,,,,,,,,,,,"grab/ungrab window."
"'-graph'","cmd",,,,,,,,,,,,,,,,,,,,""
"'+graph'","cmd",,,,,,,,,,,,,,,,,,,,""
"'-grenade1'","cmd",,,,,,,,,,,,,,,,,,,,""
"'+grenade1'","cmd",,,,,,,,,,,,,,,,,,,,""
"'-grenade2'","cmd",,,,,,,,,,,,,,,,,,,,""
"'+grenade2'","cmd",,,,,,,,,,,,,,,,,,,,""
"groundlist","cmd",,,,,,,,,,,,,,,,,,,,"Display ground entity list <index>"
"hammer_update_entity","cmd",,,,,,,,,,,,,,,,,,,,"Updates the entity's position/angles when in edit mode"
"hammer_update_safe_entities","cmd",,,,,,,,,,,,,,,,,,,,"Updates entities in the map that can safely be updated (don't have parents or are affected by constraints). Also excludes entit"
"heartbeat","cmd",,,,,,,,,,,,,,,,,,,,"Force heartbeat of master servers"
"help","cmd",,,,,,,,,,,,,,,,,,,,"Find help about a convar/concommand."
"hide_server","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Whether the server should be hidden from the master server"
"hideconsole","cmd",,,,,,,,,,,,,,,,,,,,"Hide the console."
"hidehud","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL","SS",,,""
"hidepanel","cmd",,,,,,,,,,,,,,,,,,,,"Hides a viewport panel <name>"
"hl2_episodic","0       ",,,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,""
"host_filtered_time_report","cmd",,,,,,,,,,,,,,,,,,,,"Dumps time spent idle in previous frames in ms(dedicated only)."
"host_flush_threshold","12      ",,,,,,,,,,,,,,,,,,,,"Memory threshold below which the host should flush caches between server instances"
"host_framerate","0       ",,,,,,,,,,,,,,,,,,,,"Set to lock per-frame time elapse."
"host_limitlocal","0       ",,,,,,,,,,,,,,,,,,,,"Apply cl_cmdrate and cl_updaterate to loopback connection"
"host_map","0       ",,,,,,,,,,,,,,,,,,,,"Current map name."
"host_print_frame_times","0       ",,,,,,,,,,,,,,,,,,,,""
"host_profile","0       ",,,,,,,,,,,,,,,,,,,,""
"host_reset_config","cmd",,,,,,,,,,,,,,,,,,,,"reset config (for testing) with param as splitscreen index."
"host_runframe_input_parcelremainder","1       ",,,,,,,,,,,,,,,,,,,,""
"host_runofftime","cmd",,,,,,,,,,,,,,,,,,,,"Run off some time without rendering/updating sounds
"
"host_showcachemiss","0       ",,,,,,,,,,,,,,,,,,,,"Print a debug message when the client or server cache is missed."
"host_ShowIPCCallCount","0       ",,,,,,,,,,,,,,,,,,,,"Print # of IPC calls this number of times per second. If set to -1, the # of IPC calls is shown every frame."
"host_sleep","0       ",,,,"CHEAT",,,,,,,,,,,,,,,,"Force the host to sleep a certain number of milliseconds each frame."
"host_speeds","0       ",,,,,,,,,,,,,,,,,,,,"Show general system running times."
"host_threaded_sound","1       ",,,,,,,,,,,,,,,,,,,,"Run the sound on a thread (independent of mix)"
"host_threaded_sound_simplethread","0       ",,,,,,,,,,,,,,,,,,,,"Run the sound on a simple thread not a jobthread"
"host_timer_report","cmd",,,,,,,,,,,,,,,,,,,,"Spew CPU timer jitter for the last 128 frames in microseconds (dedicated only)"
"host_timescale","1       ",,,,,,,,,,,"REPLICATED",,,,,,,,,"Prescale the clock by this amount."
"host_writeconfig","cmd",,,,,,,,,,,,,,,,,,,,"Store current settings to config.cfg (or specified .cfg file)."
"host_writeconfig_ss","cmd",,,,,,,,,,,,,,,,,,,,"Store current settings to config.cfg (or specified .cfg file) with first param as splitscreen index."
"hostfile","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"The HOST file to load."
"hostip","-1062679616.000",,,,,,,,,,,,,,,,,,,,"Host game server ip"
"hostname","0       ",,,,,,,,,,,,,,,,,,,,"Hostname for server."
"hostport","27015   ",,,,,,,,,,,,,,,,,,,,"Host game server port"
"hq_radio_cooldown","2       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,""
"hq_radio_lastmanstanding_frequency","40      ",,,,,,,,,,,,,,,,"CLIENTDLL",,,,"How long in seconds before the next last man standing message gets output"
"hq_radio_restrictedarea_frequency","12      ",,,,,,,,,,,,,,,,"CLIENTDLL",,,,"How long in seconds before the next restricted area message gets output"
"hq_radio_waveslow_frequency","80      ",,,,,,,,,,,,,,,,"CLIENTDLL",,,,"How long in seconds before the next low reinforcement waves message gets output"
"hq_radio_wavesout_frequency","60      ",,,,,,,,,,,,,,,,"CLIENTDLL",,,,"How long in seconds before the next out of reinforcement waves message gets output"
"hud_autoreloadscript","0       ",,,,,,,,,,,,,,,,"CLIENTDLL",,,,"Automatically reloads the animation script each time one is ran"
"hud_classautokill","1       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,"Automatically kill player after choosing a new playerclass."
"hud_deathnotice_time","6       ",,,,,,,,,,,,,,,,"CLIENTDLL",,,,""
"hud_reloadscheme","cmd",,,,,,,,,,,,,,,,,,,,"Reloads hud layout and animation scripts."
"hud_saytext_time","12      ",,,,,,,,,,,,,,,,"CLIENTDLL",,,,""
"hud_startround_notify","6       ",,,,,,,,,,,,,,,,"CLIENTDLL",,,,"How long notifications should stay on the screen before fading"
"hud_stream_friendly","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,"If enabled, server name is hidden from various HUD elements"
"hud_subtitles","cmd",,,,,,,,,,,,,,,,,,,,"Plays the Subtitles: <filename>"
"hud_takesshots","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,"Auto-save a scoreboard screenshot at the end of a map."
"hud_targetid_draw_local","0       ",,,,,,,,,,,,,,,,"CLIENTDLL",,,,""
"hud_targetid_enabled","1       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,""
"hud_targetid_ironsight_icon_alpha","0       ",,,,,,,,,,,,,,,,"CLIENTDLL",,,,""
"hud_targetid_ironsight_name_alpha","0       ",,,,,,,,,,,,,,,,"CLIENTDLL",,,,""
"hud_targetid_name_dot","0       ",,,,,,,,,,,,,,,,"CLIENTDLL",,,,""
"hud_targetid_radial_duration","3       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,"How long should the voice icon appear after hearing a player speak radial vo"
"hud_targetid_role_fade_time","0       ",,,,,,,,,,,,,,,,"CLIENTDLL",,,,""
"hud_targetid_role_show_time","0       ",,,,,,,,,,,,,,,,"CLIENTDLL",,,,""
"hud_toggle_floating","cmd",,,,,,,,,,,,,,,,,,,,"Toggle floating HUD elements"
"humans","cmd",,,,,,,,,,,,,,,,,,,,"Show user info for players on server."
"hunk_print_allocations","cmd",,,,,,,,,,,,,,,,,,,,""
"hunk_track_allocation_types","1       ",,,,"CHEAT",,,,,,,,,,,,,,,,""
"hurtme","cmd",,,,,,,,,,,,,,,,,,,,"Hurts the player.
	Arguments: <health to lose>"
"impulse","cmd",,,,,,,,,,,,,,,,,,,,""
"in_forceuser","0       ",,,,"CHEAT",,,,,,,,,,,,,,,,"Force user input to this split screen player."
"in_usekeyboardsampletime","1       ",,,,,,,,,,,,,,,,"CLIENTDLL",,,,"Use keyboard sample time smoothing."
"incrementvar","cmd",,,,,,,,,,,,,,,,,,,,"Increment specified convar value."
"ins_base_vehicle_max_turn_rate","25      ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,""
"ins_base_vehicle_speed","160     ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,""
"ins_bipod_view_length_forward","22      ",,,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,""
"ins_bipod_view_length_up","28      ",,,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,""
"ins_bot_add","cmd",,,,,,,,,,,,,,,,,,,,"Adds a bot"
"ins_bot_add_t2","cmd",,,,,,,,,,,,,,,,,,,,"Adds a bot to team 2"
"ins_bot_approach_position","cmd",,,,,,,,,,,,,,,,,,,,"Approach a vector position"
"ins_bot_arousal_combat_falloff","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Arousal falloff when in combat but not being suppressed"
"ins_bot_arousal_combat_max","5       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"0-10 how high can arousal go from being in combat alone"
"ins_bot_arousal_default_falloff","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"How fast arousal falls off OOC"
"ins_bot_arousal_firing_max","5       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"0-10 how high can arousal go from firing weapon"
"ins_bot_arousal_frac_aimpenalty_max","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Arousal aimpenalty Frac Max Arousal"
"ins_bot_arousal_frac_aimpenalty_med","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Arousal aimpenalty Frac Halfway"
"ins_bot_arousal_frac_aimpenalty_min","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Arousal aimpenalty Frac Min Arousal"
"ins_bot_arousal_frac_aimtolerance_max","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Arousal aimtolerance Frac Max Arousal"
"ins_bot_arousal_frac_aimtolerance_med","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Arousal aimtolerance Frac Halfway"
"ins_bot_arousal_frac_aimtolerance_min","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Arousal aimtolerance Frac Min Arousal"
"ins_bot_arousal_frac_aimtracking_max","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Arousal Aimtracking Frac Max Arousal"
"ins_bot_arousal_frac_aimtracking_med","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Arousal Aimtracking Frac Halfway"
"ins_bot_arousal_frac_aimtracking_min","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Arousal Aimtracking Frac Min Arousal"
"ins_bot_arousal_frac_angularvelocity_max","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Arousal angularvelocity Frac Max Arousal"
"ins_bot_arousal_frac_angularvelocity_med","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Arousal angularvelocity Frac Halfway"
"ins_bot_arousal_frac_angularvelocity_min","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Arousal angularvelocity Frac Min Arousal"
"ins_bot_arousal_frac_attackdelay_max","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Arousal attackdelay Frac Max Arousal"
"ins_bot_arousal_frac_attackdelay_med","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Arousal attackdelay Frac Halfway"
"ins_bot_arousal_frac_attackdelay_min","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Arousal attackdelay Frac Min Arousal"
"ins_bot_arousal_frac_recognizetime_max","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Arousal recognizetime Frac Max Arousal"
"ins_bot_arousal_frac_recognizetime_med","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Arousal recognizetime Frac Halfway"
"ins_bot_arousal_frac_recognizetime_min","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Arousal recognizetime Frac Min Arousal"
"ins_bot_arousal_suppression_falloff","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Arousal falloff when being suppressed"
"ins_bot_arousal_suppression_max","7       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"0-10 how high can arousal go from being suppressed"
"ins_bot_attack_pistol_fire_rate","4       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Base Rate for easy pistol fire, scaled faster by difficulty"
"ins_bot_attack_reload_ratio","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Ratio of ammo that triggers a reload."
"ins_bot_attack_slide_cooldown","1       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,""
"ins_bot_change_difficulty","1       ",,,"GAMEDLL",,,"NOTIFY",,,,,,,,,,,,,,"When to change bot difficulty, 1 = instantly, 0 = when new bots are added"
"ins_bot_count_checkpoint","0       ","ARCHIVE",,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,"A set bot count for Checkpoint."
"ins_bot_count_checkpoint_default","0       ","ARCHIVE",,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,"This is the default bot count for Checkpoint that the server will reset to when hibernating."
"ins_bot_count_checkpoint_max","15      ","ARCHIVE",,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,"The max bot count for Checkpoint."
"ins_bot_count_checkpoint_min","5       ","ARCHIVE",,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,"The min bot count for Checkpoint."
"ins_bot_count_conquer","0       ","ARCHIVE",,"GAMEDLL",,,,,,,,"REPLICATED",,,,,,,,,"A set bot count for conquer."
"ins_bot_count_conquer_default","12      ","ARCHIVE",,"GAMEDLL",,,,,,,,"REPLICATED",,,,,,,,,"This is the default bot count for conquer that the server will reset to when hibernating."
"ins_bot_count_conquer_max","24      ",,,"GAMEDLL",,,,,,,,"REPLICATED",,,,,,,,,"Max bot count in Conquer mode."
"ins_bot_count_conquer_min","8       ",,,"GAMEDLL",,,,,,,,"REPLICATED",,,,,,,,,"Min bot count in Conquer mode."
"ins_bot_count_conquer_solo","8       ","ARCHIVE",,"GAMEDLL",,,,,,,,"REPLICATED",,,,,,,,,"A set bot count for conquer in solo mode."
"ins_bot_count_hunt","0       ","ARCHIVE",,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,"A set bot count for Checkpoint."
"ins_bot_count_hunt_default","0       ","ARCHIVE",,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,"This is the default bot count for Hunt that the server will reset to when hibernating."
"ins_bot_count_hunt_max","25      ","ARCHIVE",,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,"The max bot count for Hunt."
"ins_bot_count_hunt_min","15      ","ARCHIVE",,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,"The min bot count for Hunt."
"ins_bot_count_hunt_solo","15      ","ARCHIVE",,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,"A set bot count for hunt in solo mode."
"ins_bot_count_outpost","0       ","ARCHIVE",,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,"A set bot count for outpost."
"ins_bot_count_outpost_default","0       ","ARCHIVE",,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,"This is the default bot count for Survival that the server will reset to when hibernating."
"ins_bot_count_outpost_level_multiplier","1       ","ARCHIVE",,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,"Multiplier applied to bot count each round that passes."
"ins_bot_count_outpost_max","18      ","ARCHIVE",,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,"The max bot count at the end of outpost."
"ins_bot_count_outpost_start_max","14      ","ARCHIVE",,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,"The max bot count at the start of outpost."
"ins_bot_count_outpost_start_min","7       ","ARCHIVE",,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,"The min bot count at the start of outpost."
"ins_bot_count_survival","0       ","ARCHIVE",,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,"A set bot count for Survival."
"ins_bot_count_survival_day_start_max","19      ","ARCHIVE",,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,"The max bot count at the start of Survival during daytime."
"ins_bot_count_survival_day_start_min","14      ","ARCHIVE",,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,"The min bot count at the start of Survival during daytime."
"ins_bot_count_survival_default","0       ","ARCHIVE",,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,"This is the default bot count for Survival that the server will reset to when hibernating."
"ins_bot_count_survival_level_multiplier","1       ","ARCHIVE",,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,"Multiplier applied to bot count each round that passes."
"ins_bot_count_survival_max","18      ","ARCHIVE",,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,"The max bot count at the end of Survival."
"ins_bot_count_survival_start_max","14      ","ARCHIVE",,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,"The max bot count at the start of Survival."
"ins_bot_count_survival_start_min","7       ","ARCHIVE",,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,"The min bot count at the start of Survival."
"ins_bot_debug_combat_decisions","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ins_bot_debug_combat_target","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,"Show active combat target"
"ins_bot_debug_escort_formations","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ins_bot_debug_movement_requests","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ins_bot_debug_silhouette","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,""
"ins_bot_debug_visibility_blockers","0       ",,,,,,,,,,,,,,,,"CLIENTDLL",,,,""
"ins_bot_difficulty","1       ",,,"GAMEDLL",,,"NOTIFY",,,,,"REPLICATED",,,,,,,,,"Difficulty of bots, 0-3"
"ins_bot_enemy_seen_notify_distance","300     ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,"Hearing range of bots when talking to eachother"
"ins_bot_friendly_death_hearing_distance","100     ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,"Hearing range of bots when a friendly dies nearby"
"ins_bot_ignore_human_triggers","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,"If 1, bots will ignore all things human. "
"ins_bot_kick","cmd",,,,,,,,,,,,,,,,,,,,"Kick a bot. Parameters: <#/bots> <team_id>"
"ins_bot_kick_t1","cmd",,,,,,,,,,,,,,,,,,,,"ins_bot_kick_t1 kick bot from team two"
"ins_bot_kick_t2","cmd",,,,,,,,,,,,,,,,,,,,"ins_bot_kick_t2 kick bot from team two"
"ins_bot_knives_only","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ins_bot_knives_only_enable_slide","1       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,""
"ins_bot_knives_only_sprint_range","360     ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,""
"ins_bot_max_grenade_range","900     ",,,"GAMEDLL",,,,,,,,"REPLICATED",,,,,,,,,"Max distance bots will try to throw grenades from"
"ins_bot_max_setup_gate_defend_range","2000    ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,"How far from the setup gate(s) defending bots can take up positions"
"ins_bot_min_setup_gate_defend_range","750     ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,"How close from the setup gate(s) defending bots can take up positions. Areas closer than this will be in cover to ambush."
"ins_bot_min_setup_gate_sniper_defend_range","1500    ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,"How far from the setup gate(s) a defending sniper will take up position"
"ins_bot_path_compute_throttle_combat","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,"Minimum time between each path compute in combat (tweaked for optimization)"
"ins_bot_path_compute_throttle_ooc","5       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,"Minimum time between each path compute Out of Combat(tweaked for optimization)"
"ins_bot_path_distance_conquer","12000   ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,"Max distance for pathing to objectives in Conquer (to tune performance)"
"ins_bot_path_distance_hunt","20000   ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,"Max distance for pathing to objectives in Hunt (to tune performance)"
"ins_bot_path_distance_max","12000   ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,"Max distance for pathing (to tune performance)"
"ins_bot_path_distance_outpost","20000   ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,"Max distance for pathing to objectives in Outpost (to tune performance)"
"ins_bot_path_distance_patrol","8000    ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,"Max distance for pathing to patrol areas (to tune performance)"
"ins_bot_path_distance_survival","20000   ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,"Max distance for pathing to objectives in Survival (to tune performance)"
"ins_bot_path_simplify_range","1000    ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,""
"ins_bot_path_update_interval","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,"Time between each path update (tweaked for optimization)"
"ins_bot_pathfollower_aimahead","240     ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,""
"ins_bot_pistols_only","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ins_bot_pistols_only_enable_slide","1       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,""
"ins_bot_pistols_only_sprint_range","720     ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,""
"ins_bot_quota","8       ","ARCHIVE",,"GAMEDLL",,,,,,,,,,,,,,,,,"How many bots to place on each team when no players are present?"
"ins_bot_radio_range","2000    ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,"How close do bots need to be to hear radio commands from another."
"ins_bot_radio_range_blocked_fraction","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,"If we don't have LoS, cut down range by this much"
"ins_bot_rpg_grace_time","20      ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ins_bot_rpg_minimum_firing_distance","512     ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Minimum distance required to a target"
"ins_bot_rpg_minimum_player_cluster","2       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Minimum cluster size of players for bots to consider firing an RPG, 0 to disable RPG firing"
"ins_bot_rpg_player_cluster_bloat","20      ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Bloat applied to rpg targets"
"ins_bot_rpg_player_cluster_radius","460     ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Radius from target to consider within a cluster"
"ins_bot_suppress_visible_requirement","1       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,"Total time we have to have seen a threat before lighting him up!"
"ins_bot_suppressing_fire_duration","2       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,"How long should we light up the last spotted area of a threat"
"ins_bot_survival_cache_notify_radius_max","4800    ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,"Notify radius of cache capture in survival mode (in early game)"
"ins_bot_survival_cache_notify_radius_min","2400    ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,"Notify radius of cache capture in survival mode (in later game)"
"ins_cache_buy_zone_size","184     ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Default size of the buy area on a weapon cache."
"ins_cache_explosion_damage","1000    ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Damage dealt by cache exploding"
"ins_cache_explosion_radius","256     ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Radius of blast damage"
"ins_cache_health","200     ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Default health of a weapon cache entity."
"ins_clear_attribute","cmd",,,,,,,,,,,,,,,,,,,,"Remove given attribute from all areas in the selected set."
"ins_deadcam_modes","0       ",,,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,"Restricts Spectator Modes"
"ins_debug_centermass","0       ",,,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,"Debug the centermass attachment"
"ins_debug_head","0       ",,,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,"Debug the head attachment"
"ins_debug_navareas","cmd",,,,,,,,,,,,,,,,,,,,"Force a round cleanup"
"ins_debug_spawnchange","0       ",,,,"CHEAT",,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,"Display enabled/disabled spawnpoints."
"ins_loadtheater","cmd",,,,,,,,,,,,,,,,,,,,"Loads a theater"
"ins_mark","cmd",,,,,,,,,,,,,,,,,,,,"Set attribute of selected area."
"ins_nav_cp_surrounding_distance","620     ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,""
"ins_nav_custom_analyze","cmd",,,,,,,,,,,,,,,,,,,,"Rebuild All INS specific nav mesh attributes"
"ins_nav_death_range","400     ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,""
"ins_nav_in_combat_range","1000    ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,""
"ins_nav_rebuild_hiding_spots","cmd",,,,,,,,,,,,,,,,,,,,"Rebuild Hiding Spots"
"ins_object_destroyed_damage_amount_default","25      ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Damage dealt by object being destroyed"
"ins_object_destroyed_damage_radius_default","50      ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Radius of damage"
"ins_object_health_default","100     ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Default health of a destructible object."
